smiles,Egc,Egb,Eib,Ei,Eea,nc,ne,TSb,TSy,YM,permCH4,permCO2,permH2,permO2,permN2,permHe,Eat,LOI,Xc,Xe,Cp,Td,Tg,Tm
[*]Oc1ccc(-c2ccc(C3(c4ccc(-c5c(C)cc(-c6ccc(C(=O)C([*])=S)c(C)c6)cc5C)cc4)OC(=O)c4ccccc43)cc2)cc1C,3.5531957,3.084508,3.3443992,6.032596,2.5086312,1.9500606,1.6276718,89.35749,71.38572,1900.2162,0.9890708,16.20604,34.265995,4.6692505,0.9449167,29.78676,-6.1508517,30.429426,38.069378,33.984116,1.1947191,671.1163,554.0867,613.4205
[*]c1nnc(-c2cc(N3C(=O)c4ccc(C(F)(F)F)cc4C3=O)ccc2-c2nc(-c3ccc4c(c3)C(=O)N([*])C4=O)cs2)o1,3.2789688,2.8584695,3.0712457,5.8886266,2.2835736,1.8890598,1.6061519,93.34183,67.50734,1945.9315,1.0444205,14.983282,36.21392,4.0458264,1.0520778,33.684666,-6.003186,35.48807,43.002075,39.726105,1.278711,779.60516,564.1362,646.89856
[*]CCCCCCc1ccc(-c2ccc3c(c2)C(=O)N(c2ccc(P(=O)(c4ccccc4)c4ccc(-c5ccc(CCCCCC[*])c6ccccc56)cc4)cc2)C3=O)cc1,3.3333411,2.9430149,3.3385828,5.736208,2.26108,1.9119042,1.6242913,78.73626,70.891365,1725.2101,0.53095245,10.160367,23.044014,2.4479313,0.51969516,21.086235,-6.1692286,29.069782,35.168606,32.41231,1.1999137,751.8786,494.0543,603.2831
[*]c1cncc(-c2cc(-c3ccc4c(c3)C(=O)N(c3ccc5ccccc5c3-c3ccccc3-c3ccc(F)cc3)C4=O)ccc2[*])c1,3.3355563,3.040549,3.3465586,5.777077,2.4328,2.02863,1.6754353,77.08257,65.98814,1946.0645,0.45302868,13.000992,28.133133,2.6800969,0.539294,30.192642,-6.0654497,34.846344,42.25056,38.621326,1.2283783,729.006,500.794,601.98364
[*]Oc1c(C)cc(Cc2ccc3cc(N4C(=O)c5cccc(-c6cccc7c6C(=O)N([*])C7=O)c5C4=O)ccc3c2)cc1C,3.602073,3.2064302,3.3115149,6.0867395,2.3075283,1.949653,1.6394005,95.05673,69.14704,1999.1396,0.427675,8.917737,25.882267,2.2044127,0.43258762,23.353975,-6.063165,30.06435,37.605747,36.426613,1.2561781,734.9113,543.8463,595.32733
[*]c1cccc(Oc2cccc(-c3ccc4c(c3)C(=O)N(c3ccc(C5(C)CC(C)(C)c6cc(-c7ccc8c(c7)C(=O)N([*])C8=O)ccc65)cc3)C4=O)c2)c1,3.0700982,2.8334484,3.1434417,5.702778,2.2223687,1.9933476,1.6553307,101.20871,78.74307,2257.0256,0.5219333,7.6849213,20.177914,1.74329,0.42870092,18.778446,-6.03732,30.880926,34.8578,35.623993,1.2702916,760.42615,524.4706,603.4677
[*]c1ccc2c(c1)C(=O)N(c1cc(C)c(-c3ccc(-c4cccc5c4C(=O)c4cccc(C6(C)CCC(N7C(=O)c8ccc([*])cc8C7=O)CC6)c4C5=O)cc3)c(C)c1)C2=O,3.3492258,3.0142512,3.2704089,5.983722,2.4394023,1.8902576,1.6033852,88.53869,77.5444,1862.2184,0.62818277,14.809143,37.04686,3.38127,0.76071715,34.120396,-6.0774703,32.009064,41.73392,38.112602,1.2396973,760.215,545.70245,613.02966
[*]c1ccc(-c2ccc3c(c2)C(=O)N([*])C3=O)c(-c2ccc3ccccc3c2C(=O)NNC(=O)c2ccc3ccccc3c2C(F)(F)F)c1,3.4489946,3.1923008,3.214261,5.9986105,2.2126691,1.9276091,1.6302378,78.460945,60.460964,1819.5767,0.36972976,5.9660225,17.810516,1.4389586,0.49855995,19.228315,-6.0594263,32.39645,39.230885,37.093918,1.2527503,748.8891,511.92273,587.4074
[*]c1ccc(-c2cccc3c2C(=O)c2cccc(N4CCC(c5cccc6c5C(=O)c5cccc(N7C(=O)c8ccc(N9C(=O)c%10ccc([*])cc%10C9=O)cc8C7=O)c5C6=O)CC4)c2C3=O)cc1,3.1302223,2.8005385,3.1934812,5.8777585,2.5327704,1.9514492,1.6349167,86.82163,72.65515,1864.803,0.4323871,7.970684,23.401478,1.841851,0.62496114,22.677008,-6.0800343,31.541748,41.58998,38.12259,1.2213179,757.1266,543.07874,613.3378
[*]N1C(=O)c2ccc(Sc3c(C)cc(-c4cccc(-c5nc6ccc(-c7ccc8c(c7)C(=O)N([*])C8=O)cc6o5)c4)cc3C)cc2C1=O,3.360191,3.0856771,3.227119,5.9465027,2.383434,1.9647595,1.6389807,94.56692,68.02469,1980.7817,0.38075805,6.60858,19.093266,1.5374029,0.35615683,17.262585,-6.0464206,31.727036,39.66591,37.768936,1.2673647,740.9478,518.43604,582.2865
[*]NC(=O)c1ccc([Si](C)(C)c2ccc(-c3cc(-c4ccc5c(c4)C(=O)N(c4ccc([N+](=O)[O-])cc4)C5=O)ccc3C(=O)N[*])cc2)cc1,2.863382,2.5345352,3.0857882,5.596046,2.446551,1.9791938,1.6647936,97.77832,77.69289,2305.3535,0.51611614,9.935551,23.462551,2.4681168,0.5497649,20.840994,-6.11201,31.738167,38.191494,35.686337,1.2122015,698.843,550.549,629.95013
[*]Oc1cc(C)ccc1-c1c(-c2ccc3ccccc3c2-c2ccc3c(c2)C(=O)N(c2ccc4c(c2)C(=O)N([*])C4=O)C3=O)ccc2ccccc12,3.4489002,3.2370076,3.352436,5.865477,2.205736,1.8786525,1.5963916,78.751274,60.159115,1940.5045,0.2491132,6.32795,18.563576,1.4800401,0.40565276,18.522264,-6.055631,30.35874,35.688725,34.38679,1.2478962,757.36145,512.52423,595.9385
[*]CC(c1ccc(C2(c3ccc(N4C(=O)c5ccc(-c6ccc(N=Nc7ccc([N+](=O)[O-])cc7Cl)c(C)c6)cc5C4=O)cc3)c3ccccc3-c3ccccc32)cc1)N1C(=O)C([*])C(C(F)(F)F)C1=O,3.301721,2.9195158,3.3410282,5.6626987,2.2541108,1.9081838,1.6197342,93.71053,79.874794,2039.8191,0.86181045,17.623907,37.388855,4.065523,0.94812894,31.292442,-6.0972157,30.308327,36.975082,34.376053,1.2186683,730.6645,549.11285,626.9856
[*]Oc1ccc(-c2ccc([*])cc2C)c(-c2ccccc2-c2ccc3c(c2)C(=O)N(c2ccccc2)C3=O)c1,3.517606,3.0895426,3.2896671,5.989394,2.409112,1.884402,1.6025946,90.20649,61.03543,2238.862,0.32764375,6.88123,16.647633,1.7136164,0.39531422,15.766958,-6.0670276,31.94053,43.205235,38.254093,1.237143,788.9134,525.5203,618.0997
[*]Nc1ccc(-c2ccc(OC(=O)NC)c(-c3ccc4c(c3)C(=O)N([*])C4=O)c2)cc1,3.3640828,2.9582524,3.27621,5.7786884,2.1991794,1.9568275,1.648344,97.769455,77.505775,2025.049,0.5358393,8.481951,22.738731,2.3068817,0.48688793,19.962385,-6.083093,31.63951,39.728817,37.62299,1.244063,747.7993,544.5366,611.9055
[*]CCCCCc1ccc(-c2cc(C)cc(-c3ccc(-c4cc(Cl)cc(-c5ccc6c(c5)C(=O)N(CCC[*])C6=O)c4)cc3)c2)cc1,3.718073,3.368856,3.4484823,5.948697,2.1798155,1.9241011,1.6235263,76.07481,58.658463,1981.2303,0.60506153,9.825112,25.564156,3.0212746,0.70254636,21.404253,-6.0057964,32.85312,44.027077,39.93777,1.2720122,784.85455,498.5775,605.71436
[*]c1cc(-c2ccc(Nc3ccc(OC)cc3)cc2-c2ccc([*])s2)c2ccccc2n1,3.3334954,2.8967526,3.5108523,5.4656005,2.1539378,2.0504541,1.6787728,89.451195,79.680595,2152.475,0.5906285,11.496562,25.558542,2.9554894,0.564836,24.464222,-6.1232505,30.126831,39.014748,37.007744,1.2314978,757.8568,482.21848,615.5673
[*]c1ccc(C(=O)Oc2ccc(S(=O)(=O)c3ccc(-c4ccc5nc([*])c(-c6cc[n+](CCCC)cc6)nc5c4)cc3)cc2)cc1,3.3415406,2.951861,3.4344301,5.6806984,2.2546422,2.0130312,1.6693252,73.44976,67.9669,2199.694,0.7234614,9.812916,20.977953,2.6077876,0.54647434,18.546694,-6.1181407,30.850578,36.49418,34.899883,1.2298195,722.94183,506.19812,595.50464
[*]c1ccc(N2C(=O)c3ccc(Cc4ccc(S(=O)(=O)c5ccc(-c6ccc(N7CC(C)N([*])CC7C)cc6)cc5)cc4)cc3C2=O)cc1,3.3074467,2.9061418,3.3928173,5.727804,2.3306274,1.9375861,1.6282171,84.19325,71.09908,2054.465,0.77980804,12.010723,24.518778,3.4276824,0.7329011,22.291798,-6.0944667,31.59878,41.086685,36.85178,1.2346947,702.25555,526.80804,604.6271
[*]c1ccc(C(=O)Oc2nc3ccccc3n2-c2ccc(C=Nc3ccc(-c4ccc(-c5ccc6[nH]c([*])nc6c5)cc4)cc3)cc2)cc1,3.5078368,3.230926,3.4494233,5.7143464,2.1563091,2.0261254,1.6671969,79.28655,67.528854,2280.4854,0.6763444,5.445657,15.332176,1.5517974,0.5366032,15.841026,-6.128301,30.335955,36.127934,33.073338,1.1971462,736.7303,536.082,640.0689
[*]N1C(=O)c2ccc(Nc3ccc4nc(-c5ccc6c(c5)C(=O)N([*])C6=O)n(-c5cc(C[Si](C)(C)C)ccc5C)c4c3)cc2C1=O,3.009752,2.6892273,3.0446622,5.779096,2.4554443,1.988047,1.657315,86.084145,70.58146,1946.3441,0.9797094,10.428758,23.606468,2.803591,0.79950106,19.299261,-6.1138573,29.915556,33.50926,32.341698,1.2136556,708.68335,519.3585,592.9131
[*]CC(O)COC(=O)c1cccc2c(-c3cccc4c(-c5ccc([*])cc5)cccc34)cccc12,3.3735418,2.9048157,3.4064276,5.5681443,2.1134672,1.9510014,1.6245608,65.16365,58.485134,2334.824,0.42584467,5.9327283,20.937927,1.6697369,0.4491552,19.62712,-6.0293794,28.82113,38.296356,35.38951,1.2062788,760.51984,501.56445,629.8602
[*]c1ccc(-c2ccc(C)c(-c3ccc(C)c([*])c3)c2)c(-c2ccc3c(c2)C(=O)N(c2cccc4c(C(F)(F)F)cccc24)C3=O)c1,3.4366977,3.161498,3.3931255,5.71511,2.120548,1.9469686,1.6319493,93.872856,73.51977,2138.873,0.516482,11.015876,30.83177,2.4914503,0.54943895,29.766975,-6.0512347,30.78888,36.47442,35.458866,1.2169638,781.46576,536.60785,623.98505
[*]C(=O)c1ccc(-c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccc(-n4c([*])nnc4OC)cc3C)c(C)c2)c(C)c1,3.3018942,3.122016,3.434331,5.5390754,1.9885188,1.9061061,1.6082851,81.14358,68.105736,1880.6995,0.61505413,9.488292,23.123898,2.3898995,0.5813707,22.686401,-6.0989094,28.082268,32.562225,32.522186,1.2631097,740.9142,520.9968,589.3164
[*]N1C(=O)c2ccc(-c3cc(-c4ccc(C=Nc5ccc(N6C(=O)c7c(Cl)c(Cl)c(Cl)c(Cl)c7C6=O)cc5)o4)ccc3-c3ccc4c(c3)C(=O)N(c3ccc(S([*])(=O)=O)cc3)C4=O)cc2C1=O,2.9873273,2.6590793,3.0252867,5.8090024,2.5271173,1.9325774,1.6218638,92.23171,70.8708,1763.9613,0.3230486,6.6258106,19.300308,1.7765617,0.35612202,18.38704,-6.0728664,33.645092,39.14648,36.706894,1.1965052,730.23474,564.03864,634.8298
[*]c1ccc(-c2ccc3c(c2)C(=O)N(c2ccc(C4(N5CC(c6ccccc6)C([*])C5=O)CCCCCCCCCCC4)cc2)C3=O)cc1,3.4127278,3.0544996,3.3944206,5.69317,2.1353455,1.9171499,1.6292424,83.20576,69.12665,1862.9691,0.59190595,8.412205,19.772467,1.9796381,0.5089228,18.287357,-6.0664377,31.19564,38.555965,35.069614,1.25265,704.6972,502.29794,637.1144
[*]C(=O)c1nc2ccc([*])cc2nc1-c1ccc2c(c1)C(=O)N(C1CCC(CN(C)C)CC1)C2=O,3.5751896,2.9911866,3.2031925,6.0754457,2.3564847,1.9374,1.6405627,94.019295,73.5696,2181.3005,0.7580817,12.720054,23.080584,2.4846928,0.5896945,22.288734,-6.0888515,28.671581,33.705894,32.98333,1.2691411,726.87054,518.20197,636.559
[*]C(=O)c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccc(-c3ccc(-c4ccc(-c5ccc([*])cc5)cc4C)c(C)c3)c(C)c2)cc1,3.442668,3.1428533,3.4564035,5.6449976,2.0628033,1.8810865,1.591158,93.66219,77.22932,2271.3816,0.8583168,13.538691,28.001532,3.2446523,0.79276526,25.470219,-6.0880485,29.280071,36.163483,34.795216,1.254018,765.2952,517.6726,623.60376
[*]c1nc2ccc(-c3cc(C)c(-c4nc5ccc(Sc6cccc(-c7ccc8c(c7)C(=O)N([*])C8=O)c6)cc5o4)c(C)c3)cc2o1,3.6149468,3.4066017,3.4350288,5.934843,2.3118029,2.006505,1.6625564,92.44901,66.828064,1879.5841,1.0852163,12.075769,27.294079,3.2891335,0.9580684,23.258675,-6.133416,29.451824,33.437523,32.419636,1.2173817,754.5054,509.40436,579.40436
[*]c1ccc(C(=O)C2C(=O)N(c3ccc(C=Nc4ccc(-c5ccccc5)cc4)cc3)C(=O)C2[*])cc1,3.5213375,2.9381406,3.4043791,5.702485,2.1550326,1.905148,1.6037205,70.139725,65.00939,1994.9042,0.6005678,8.956439,19.531124,2.3371327,0.5307801,16.987524,-6.0537724,32.6325,43.115917,39.188843,1.2642736,663.09174,512.59033,607.2296
[*]c1ccc(-c2ccc(-c3ccc(C4(c5ccc(-c6ccc([Si](c7ccccc7)(c7ccccc7)c7ccc(-c8ccc(-c9nnc([*])n9N)c(F)c8)cc7)cc6)cc5)c5ccccc5-c5ccccc54)cc3)c(F)c2)s1,3.2146502,2.9134488,3.2938735,5.658916,2.409902,1.9769155,1.652355,87.35652,68.45639,2207.9265,0.90839326,15.146238,32.529354,3.5428224,0.84563875,31.77172,-6.151803,32.71042,39.114048,35.813507,1.2174033,761.40967,561.15906,643.4396
[*]c1cccc(-c2ccc(N=Nc3ccc([N+](=O)[O-])cc3)c(N3C(=O)c4ccc(NC5CCC(C([*])(C(F)(F)F)C(F)(F)F)C(C)C5)cc4C3=O)c2)c1,3.2762375,3.001125,3.3361201,5.624857,2.2053423,1.9327017,1.6216946,96.078,72.20442,2066.0889,0.65139985,10.923628,33.029194,2.9226885,0.6709862,30.809498,-5.991066,29.461311,31.707394,33.778618,1.2790041,712.74524,496.23166,569.8617
[*]CN1CCN(c2ccc3c(c2)C(=O)N(C(=O)c2ccc4ccc(-c5ccccc5[*])cc4c2)C3=O)CC1,3.172872,2.7587688,3.306223,5.648844,2.205956,1.9820087,1.6683413,82.11922,72.469574,1752.7134,0.5529114,9.916755,24.078016,2.2088351,0.5522057,22.24274,-5.979044,30.452404,43.534298,38.87048,1.2786334,682.1671,495.054,616.6837
[*]Oc1ccc2c(c1)C(=O)N(c1c(-c3ccc(OC([*])C)c4c3C(=O)c3ccccc3C4=O)ccc3ccccc13)C2=O,3.225689,2.8369439,3.2669837,5.8253326,2.5015113,1.9483476,1.6483895,97.50891,78.88885,2174.905,0.4692608,10.989032,26.201052,2.4832885,0.5796293,26.205688,-6.057265,32.18985,43.883698,37.69123,1.2307646,704.2847,494.85724,587.76843
[*]C(=O)c1c(C)cc(N2C(=O)c3ccc(C(C)(C)N4C(=O)c5ccc(-c6ccc7c(c6)C(CCCCCC)(CCCCCC)c6cc([*])ccc6-7)cc5C4=O)cc3C2=O)cc1C,3.058276,2.5941737,3.0741572,5.8130817,2.5345478,1.9266057,1.6396868,98.93401,75.88743,2053.0151,0.6562691,14.778991,37.555016,3.6886992,0.691723,30.328337,-6.074494,29.07786,37.45316,36.311604,1.2812451,759.2383,535.5026,634.6447
[*]Oc1ccc2c(c1)C(=O)N(C(=O)SSc1ccc3c(c1)C(=O)N(c1ccc(N4CCN([*])CC4)cc1)C3=O)C2=O,2.9032114,2.5338588,3.1088321,5.6487656,2.3617344,1.9069625,1.6229368,96.346275,71.617615,2026.0818,0.38180268,7.289521,19.248686,1.7453103,0.41852427,18.914543,-6.074155,30.90468,41.55528,35.15706,1.2239771,710.7408,498.81058,599.7774
[*]N=Nc1ccc(Nc2ccc3ccccc3c2-c2c(-c3ccc4c(c3)C(=O)N([*])C4=O)ccc3ccccc23)cc1,3.237406,2.9661257,3.4085073,5.580817,2.2951136,1.996656,1.6629009,79.789925,66.220856,1920.0808,0.81386375,14.187657,34.540276,3.7641258,0.93040514,30.260477,-6.0573306,33.989685,39.12659,36.10292,1.2326043,750.7597,526.0763,621.0958
[*]c1ccc(Oc2cccc(-c3ccc(C=Nc4ccc(-c5nc6ccc(-c7ccc([*])cc7)cc6o5)cc4)cc3)c2)cc1,3.454532,3.0849946,3.4374938,5.6304917,2.1653848,2.0113668,1.6575338,93.605194,76.037384,2327.3748,0.7860317,9.972561,22.676443,2.9227731,0.69182014,19.577309,-6.1305275,30.04492,36.053436,34.174553,1.2125027,767.6665,489.12463,587.9243
[*]c1nc2ccc(C(=O)c3cc(C)c(Sc4cc(C)c(-c5ccc6c(c5)C(=O)N([*])C6=O)c(C)c4)c(C)c3)cc2o1,3.4887516,3.2008555,3.3306122,5.917556,2.303056,1.9269569,1.6183572,82.726166,60.741386,1921.9254,1.1822345,16.165382,36.237453,4.509689,1.0782061,30.294792,-6.1169024,30.113901,35.68426,34.93137,1.241934,725.75757,516.2508,600.19336
[*]c1ccc(N2C(=O)c3ccc(C4CCCC(c5ccc(P(=O)(c6ccccc6)c6ccc(Cc7cnc([*])cn7)cc6)cc5)C4)cc3C2=O)cc1,3.3491557,3.000759,3.2900925,5.848183,2.374394,1.9349527,1.6288587,89.38663,67.75755,2126.5188,0.42486346,7.0071526,17.590845,1.9936471,0.3777163,16.055027,-6.1299877,32.038242,38.947716,35.922813,1.2313515,705.6205,502.32593,592.8804
[*]c1ccc(-c2ccc3c(c2)C(=O)N(C(F)(F)F)C3=O)c(-c2cccc3c(C(C)(C)c4ccc(C)c([*])c4)cccc23)c1,3.6534204,3.3765867,3.4886672,5.8547344,2.1389563,1.9440799,1.634163,89.05734,77.935234,2183.5706,0.5723252,14.85664,36.286392,3.41294,0.65435135,32.722324,-6.022501,31.11162,37.7615,37.27567,1.2528942,779.4983,536.915,640.3764
[*]c1ccc(-c2nnc(Nc3ccc(-c4nnc([*])o4)cc3-c3ccc(N=Nc4ccc([N+](=O)[O-])cc4)cc3)o2)cc1,3.297388,2.9450915,3.3565433,5.711869,2.3894467,2.0037131,1.6536294,89.9528,70.85064,1881.1514,0.88480234,15.211159,31.649223,4.436264,0.90211475,29.577015,-6.073403,32.072083,38.49514,38.144093,1.2435396,700.4891,519.36163,598.1208
[*]c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(C(C#N)(Nc5ccc(N6CCOCC6)cc5)c5ccc(S([*])(=O)=O)cc5)cc4)c4ccccc4-c4ccccc43)cc1)C2=O,2.9544296,2.6475804,3.1733642,5.461343,2.1685297,1.9536754,1.6468782,90.85271,80.11018,2014.7056,1.1081722,19.696476,36.231606,4.899226,1.0687292,33.00864,-6.1488194,30.755949,34.97566,33.070618,1.1981808,720.8689,523.5792,608.11426
[*]NC(=O)c1ccc(Oc2ccc(F)cc2)c(-c2nc3ccc(-c4ccc([N+](=O)[O-])cc4)cc3nc2[*])c1,3.2078967,2.836446,3.2944937,5.627773,2.3575325,2.0003054,1.6743231,100.624626,76.90508,2335.7742,1.1338351,17.825583,32.47753,4.2393293,1.0778863,30.871323,-6.1061416,30.661472,36.862053,35.142456,1.2015026,670.75055,501.00275,582.8436
[*]Nc1ccc(C(=O)Oc2c(C)cc(C(=O)Oc3ccc(C([*])=S)cc3)cc2C)cc1,3.3048444,2.781011,3.1770952,5.8747745,2.3648355,1.9151222,1.6059198,66.86659,69.0161,1744.9696,0.9635006,16.698195,37.913307,5.2697277,1.0806739,32.311447,-6.0619283,28.247711,35.172516,34.386097,1.2619408,666.88385,511.16666,599.3185
[*]CCCN1C(=O)c2ccc(-c3ccc4ccccc4c3-c3cccc(-c4c(NCC[*])ccc5ccccc45)c3)cc2C1=O,3.1167657,2.8934658,3.3106487,5.5768194,2.3498688,2.0218608,1.6717638,84.21216,63.374054,2044.6781,0.2570504,6.1303816,19.732029,1.53672,0.35198784,19.324116,-6.0248036,31.282543,39.56814,37.322372,1.2656183,788.143,515.7364,604.5237
[*]c1ccc(-c2ccc(-c3ccc(N=Cc4ccc(Oc5ccc(C=Nc6ccc(-c7ccc(C8([*])OC(=O)c9ccccc98)cc7C)cc6)cc5)cc4)cc3)cc2)c(C)c1,3.4316864,3.0812085,3.3784206,5.633686,2.1163998,1.9779115,1.6449028,87.93149,76.26273,2134.3577,0.66947246,9.689995,23.669308,2.95183,0.60801506,22.02679,-6.15568,28.912943,33.966206,32.12515,1.1934967,749.72797,519.5137,615.22705
[*]Oc1ccc(S(=O)(=O)c2ccc(-c3c(C)cc(Oc4ccc(-c5ccc6nc([*])cnc6c5)cc4)cc3C)cc2)cc1,3.7023468,3.3398554,3.483402,5.9055753,2.2146258,1.9168258,1.6055381,73.97828,74.54361,2321.7754,0.96483624,12.589646,28.416603,4.1824327,0.9972042,24.472652,-6.181065,30.583824,37.55022,33.976433,1.1924481,724.8971,542.55634,606.49536
[*]C(=O)c1ccc(C2CCC(c3ccc(C4(c5ccc(-c6ccc(-c7cccc([*])c7)cc6)cc5)c5ccccc5-c5ccccc54)cc3)C(C)C2)c(C)c1,3.6797295,3.3506272,3.523251,5.8306627,2.1900878,1.8747044,1.590841,94.06808,72.50284,2158.377,1.1479933,15.197668,32.18512,4.119746,1.0209734,27.210016,-6.149309,30.133043,36.37536,33.140438,1.1954824,740.3622,538.1614,625.5582
[*]c1cccc(C(N2C(=O)c3ccc(N4C(=O)C([*])C(c5ccc(N=Nc6ccc([N+](=O)[O-])cc6Cl)c(C)c5)C4=O)cc3C2=O)(C(F)(F)F)C(F)(F)F)c1,3.1455464,2.7119362,3.1551244,5.804608,2.5268602,1.9390188,1.6259782,94.0136,71.19012,1946.9204,0.47083974,9.500214,28.138987,2.3685575,0.6653104,26.40905,-6.039483,30.78721,35.721596,34.66133,1.239004,679.068,539.976,606.4214
[*]Nc1ccc(-c2c(C)cc(Nc3nnc(-c4ccc5c(c4)C(=O)N(C(=O)CCCCCC([*])=O)C5=O)o3)cc2C)cc1,3.386828,2.9383786,3.2803745,5.873834,2.3485756,1.9098862,1.616349,81.364815,74.377075,1788.6772,0.42120588,11.281921,26.344193,2.7970376,0.44593322,23.05046,-6.1289186,29.880922,33.975563,32.748367,1.2213105,662.6622,484.66074,585.0929
[*]c1ccc(-n2c(-c3ccc(C=Nc4ccc(-n5c(Oc6ccc(S(=O)(=O)c7ccc([*])cc7)cc6)nc6ccccc65)cc4)cc3)nc3ccccc32)cc1,3.538054,3.189499,3.4866662,5.79664,2.3370404,2.021575,1.6541504,70.50403,61.35659,1803.3386,0.56848586,6.2128105,16.371923,1.5935311,0.4200945,15.560181,-6.0966005,31.109543,36.718292,35.17958,1.2301936,725.71936,543.9057,630.2358
[*]c1ccc(-c2ccc3ccc(Cc4ccccc4-c4ccc5c(c4)C(=O)N([*])C5=O)cc3c2)cc1,3.1644738,2.7390344,3.2202854,5.7165895,2.4936082,1.9050441,1.6161495,89.40745,74.74623,1973.1658,0.863073,15.717497,35.03277,4.0288405,0.99273217,30.75636,-5.9957824,32.137886,44.0523,39.798645,1.285497,770.10474,526.967,629.24976
[*]C(=O)c1c(OC)nc2ccc(C3CC(c4ccc(C#N)cc4)CC3[*])cc2c1-c1ccc(N=Nc2ccccc2)cc1,3.3953764,2.9550004,3.3767257,5.709324,2.249872,1.9128783,1.6049854,80.3395,68.55307,2271.414,1.0107672,12.252815,23.190632,3.1990995,0.86697316,21.140081,-6.122844,30.585663,37.514763,35.401436,1.2498144,684.58124,482.69635,586.4152
[*]c1ccc(-c2cccc(-c3ccc(N=Cc4ccc(-c5ccc(C=Nc6ccc(-c7ccc(N=Cc8ccc(-c9nc%10ccccc%10n9-c9ccc([*])cc9)cc8)cc7)cc6)cc5)cc4)cc3)c2)cc1,3.4390068,3.1591363,3.4557235,5.636324,2.166477,2.0238929,1.6639258,67.65184,61.119743,2117.2974,0.7021327,8.822292,20.327293,2.3084068,0.5255667,18.067635,-6.075625,30.391388,38.978203,36.38039,1.276007,758.2107,498.27505,598.9353
[*]Cc1nc(N2C(=O)c3ccc(-c4ccccc4)cc3C2=O)[nH]c1-c1cc(C)c([*])cc1C,3.5895195,3.1081624,3.4696007,5.9173803,2.3601682,1.9645069,1.6363649,80.54675,70.54675,1734.2614,0.72014797,14.39894,29.921436,3.0055604,0.788605,28.635134,-6.1310444,29.88969,36.52265,33.32551,1.182431,689.25244,560.4667,622.1222
[*]C(=O)c1ccc(-n2c3ccccc3c3cc(-c4ccc(-c5ccc(-c6ccccc6C([*])=O)c(C)c5)cc4)ccc32)cc1,3.2852995,2.875168,3.2983248,5.6518764,2.1278327,1.9549379,1.6376007,95.50984,79.292145,2204.854,0.7919973,9.429073,22.510273,2.6787016,0.7968843,22.292015,-6.1344185,30.499294,38.553154,34.132084,1.191395,782.1859,531.28064,639.17017
[*]Nc1ccc(Oc2cccc(-c3cc(C)c(-c4ccc5c(c4)C(=O)N(CC([*])C=C)C5=O)cc3C)c2)cc1,3.4255228,3.0880327,3.4210868,5.7516108,2.2229497,1.9720873,1.6439868,84.564255,67.10126,1880.332,0.32143688,7.0151033,19.164268,1.6789005,0.35321152,17.124035,-6.10438,28.553371,32.90904,32.949856,1.264631,683.14215,520.4953,593.3425
[*]c1ccc(N=Cc2ccc(-c3cc(C)c(Oc4ccc(-c5ccc(N=Cc6ccc(-c7ccc8c(c7)C(=O)N([*])C8=O)cc6)cc5)cc4C)c(C)c3)cc2)cc1,3.436522,3.1808822,3.4031322,5.737709,2.213645,1.9038254,1.6012623,90.96104,73.21793,1923.1366,0.74352574,12.43165,26.743462,3.4421396,0.770288,22.084248,-6.1246276,28.548243,32.49501,32.34869,1.2258339,729.50616,529.48914,609.47516
[*]Nc1ccc(-c2ccc(-c3ccc(C4CC(=O)N(c5ccc(-c6ccc([*])cc6)cc5)C4=O)cc3C)c(C)c2)cc1,3.5297754,3.1273677,3.4955308,5.714862,2.1875153,1.9000667,1.596479,89.055664,70.87985,1972.3369,1.0218618,15.715982,31.057705,4.161313,0.91924083,26.788307,-6.142724,31.081987,41.003265,35.668987,1.2095226,737.341,515.1009,640.1908
[*]Sc1ccc(-c2ccc(CCCCCC)cc2)cc1-c1ccc(N=Nc2ccc(-c3ccc4c(c3)C(=O)N([*])C4=O)cc2)cc1,3.248548,2.9067953,3.211037,5.8157625,2.4312606,1.9273412,1.6242781,80.29609,63.039192,1707.1252,0.46016908,8.904679,18.374123,2.3406389,0.47903013,16.756805,-6.121452,29.453331,34.560497,33.188465,1.2218218,740.3446,490.3634,583.29767
[*]Oc1ccc2ccccc2c1-c1ccc(-c2ccc3c(c2)C(=O)N([*])C3=O)c(-c2ccc(N3CCCCC3)cc2)c1,3.61424,3.3938022,3.4828894,5.847487,2.1387727,1.8946724,1.6211425,85.06435,70.53174,2033.8239,0.37605798,7.958825,20.97911,1.7353678,0.48819947,20.18731,-6.072433,29.633959,34.806774,34.52191,1.2551683,743.47906,495.26657,597.499
[*]c1ccc(-c2ccc(C=NN=Cc3ccc(C(C)CNc4ccc5c(c4)C(=O)N(c4ccc([*])cc4)C5=O)cc3)cc2)cc1,2.9503388,2.620316,3.1732192,5.4739,2.2893903,1.9629152,1.6397164,98.65738,76.2922,2157.9805,0.6590394,12.732008,28.909586,3.4049454,0.66466165,25.334204,-6.147562,30.596869,36.14715,33.67247,1.2138892,736.9398,497.27362,625.1717
